t1,T1,t2,T2
871,417.7599746,871,420.3520842
872,417.8341226,872,420.4277009
873,417.9080345,873,420.5032313
874,417.9820647,874,420.578676
875,418.0555308,875,420.6540104
876,418.1291939,876,420.7291978
877,418.2026855,877,420.8042945
878,418.2763934,878,420.879307
879,418.3497783,879,420.9542601
880,418.4232427,880,421.0291907
881,418.4961514,881,421.1040153
882,418.5694491,882,421.1787168
883,418.642257,883,421.2533639
884,418.71535,884,421.3278706
885,418.7883579,885,421.4023116
886,418.8614705,886,421.4767309
887,418.9342123,887,421.5510462
888,419.0070036,888,421.625215
889,419.0795776,889,421.6992929
890,419.1522278,890,421.7732872
891,419.2247335,891,421.8472228
892,419.2968231,892,421.9211113
893,419.3688896,893,421.9948599
894,419.441125,894,422.0685178
895,419.5130452,895,422.142092
896,419.585062,896,422.2155832
897,419.6567443,897,422.288991
898,419.7286938,898,422.3623155
899,419.8007725,899,422.4355812
900,419.8727817,900,422.5088252
901,419.9442869,901,422.5819667
902,420.0160179,902,422.6549885
903,420.087649,903,422.7279831
904,420.1595147,904,422.8009015
905,420.2310946,905,422.8737378
906,420.3025982,906,422.9464841
907,420.3738118,907,423.0191695
908,420.4446751,908,423.091737
909,420.5154473,909,423.1641616
910,420.5867302,910,423.2365148
911,420.6574432,911,423.308861
912,420.7283283,912,423.381132
913,420.7989575,913,423.453328
914,420.8696601,914,423.5254287
915,420.9400479,915,423.5974464
916,421.0105892,916,423.6693828
917,421.0807611,917,423.7412378
918,421.1511886,918,423.8130037
919,421.221537,919,423.8847013
920,421.2918954,920,423.9563188
921,421.3616414,921,424.027863
922,421.4317388,922,424.0993134
923,421.5015819,923,424.1706817
924,421.5714571,924,424.2419691
925,421.6409603,925,424.3131755
926,421.7107731,926,424.3843008
927,421.7804814,927,424.4553374
928,421.8501945,928,424.526306
929,421.9195211,929,424.5972028
930,421.9891417,930,424.6680064
931,422.0584766,931,424.7387286
932,422.1278447,932,424.8093706
933,422.1967912,933,424.8799324
934,422.2657908,934,424.950414
935,422.3348313,935,425.0208079
936,422.4038524,936,425.0911345
937,422.4723776,937,425.1613903
938,422.5413079,938,425.2315537
939,422.6098132,939,425.3016367
940,422.6784684,940,425.3716403
941,422.7467471,941,425.4415645
942,422.8152272,942,425.5114019
943,422.8834792,943,425.5811803
944,422.9517731,944,425.650868
945,423.019757,945,425.7204756
946,423.0878973,946,425.7900043
947,423.1558396,947,425.8594542
948,423.223991,948,425.9288254
949,423.2917941,949,425.9981179
950,423.3597393,950,426.0673317
951,423.4274668,951,426.136467
952,423.4951948,952,426.205524
953,423.5625105,953,426.2745027
954,423.6299881,954,426.3434032
955,423.6969767,955,426.4122028
956,423.7642017,956,426.4808674
957,423.8311778,957,426.5494486
958,423.8984305,958,426.6179524
959,423.9654252,959,426.6863788
960,424.032788,960,426.75475
961,424.0995679,961,426.8230776
962,424.1667488,962,426.8912984
963,424.2336095,963,426.9594929
964,424.3004423,964,427.0276155
965,424.3669382,965,427.0956612
966,424.4335782,966,427.1636304
967,424.4998007,967,427.231501
968,424.5662443,968,427.2992616
969,424.6326216,969,427.366998
970,424.6990497,970,427.4346641
971,424.7651022,971,427.5022539
972,424.8314409,972,427.5697672
973,424.8973016,973,427.637182
974,424.9633579,974,427.7044869
975,425.0292308,975,427.7717671
976,425.0950743,976,427.8389771
977,425.1605704,977,427.9060888
978,425.2262971,978,427.9730685
979,425.2919498,979,428.0399669
980,425.3577272,980,428.1068121
981,425.4230973,981,428.1736384
982,425.4883457,982,428.2403939
983,425.553564,983,428.307073
984,425.6188849,984,428.3736763
985,425.6837981,985,428.4401827
986,425.748812,986,428.5065594
987,425.8137809,987,428.5728778
988,425.8786212,988,428.6391782
989,425.9436645,989,428.7054093
990,426.0086344,990,428.7715651
991,426.0734021,991,428.8376458
992,426.1382377,992,428.9036519
993,426.2027719,993,428.9695839
994,426.2672553,994,429.0354204
995,426.3317514,995,429.1011495
996,426.3962372,996,429.1668548
997,426.4605165,997,429.2324916
998,426.5247868,998,429.2980542
999,426.5889616,999,429.3635423
1000,426.653125,1000,429.4289564
1001,426.7170798,1001,429.4942968
1002,426.7809009,1002,429.5595637
1003,426.8445826,1003,429.6247572
1004,426.9081734,1004,429.6898773
1005,426.9716465,1005,429.7549241
1006,427.0354883,1006,429.8198976
1007,427.0991268,1007,429.8847978
1008,427.1626579,1008,429.949625
1009,427.2263507,1009,430.014379
1010,427.2900982,1010,430.07906
1011,427.3535452,1011,430.143668
1012,427.4169478,1012,430.2082032
1013,427.4803101,1013,430.2726656
1014,427.5436654,1014,430.3370552
1015,427.6066425,1015,430.4013723
1016,427.6695986,1016,430.4656169
1017,427.7325046,1017,430.529789
1018,427.7953492,1018,430.5938888
1019,427.85776,1019,430.6579165
1020,427.9202543,1020,430.7218719
1021,427.9805384,1021,430.7857554
1022,428.0432896,1022,430.849567
1023,428.103582,1023,430.9133067
1024,428.1664035,1024,430.9769747
1025,428.2271414,1025,431.0405711
1026,428.290568,1026,431.1040958
1027,428.3512493,1027,431.167549
1028,428.414376,1028,431.2309307
1029,428.474994,1029,431.2942409
1030,428.5360172,1030,431.3574797
1031,428.5969346,1031,431.4206471
1032,428.6582043,1032,431.483743
1033,428.7194209,1033,431.5467676
1034,428.7808992,1034,431.6097209
1035,428.8424111,1035,431.6726028
1036,428.9035161,1036,431.7354134
1037,428.9647184,1037,431.7981527
1038,429.0261076,1038,431.8608208
1039,429.0870162,1039,431.9234176
1040,429.1477688,1040,431.9859433
1041,429.208754,1041,432.0483978
1042,429.2697616,1042,432.1107812
1043,429.3304338,1043,432.1730935
1044,429.3912113,1044,432.2353349
1045,429.4517566,1045,432.2975054
1046,429.5124555,1046,432.3596051
1047,429.5730121,1047,432.421634
1048,429.6335214,1048,432.4835922
1049,429.6940543,1049,432.5454798
1050,429.7545937,1050,432.607297
1051,429.8147094,1051,432.6690438
1052,429.8750239,1052,432.7307202
1053,429.9353336,1053,432.7923265
1054,429.995454,1054,432.8538626
1055,430.0552547,1055,432.9153288
1056,430.1152601,1056,432.976725
1057,430.1750592,1057,433.0380515
1058,430.2349555,1058,433.0993083
1059,430.2947196,1059,433.1604955
1060,430.3544486,1060,433.2216132
1061,430.4141349,1061,433.2826616
1062,430.4738627,1062,433.3436407
1063,430.533305,1063,433.4045507
1064,430.5929098,1064,433.4653916
1065,430.6523098,1065,433.5261635
1066,430.7117176,1066,433.5868667
1067,430.7708583,1067,433.6475011
1068,430.8300918,1068,433.7080668
1069,430.8892738,1069,433.7685575
1070,430.9486601,1070,433.8289973
1071,431.0076926,1071,433.8893591
1072,431.0665478,1072,433.9496451
1073,431.1253834,1073,434.0098808
1074,431.1844892,1074,434.0700387
1075,431.2431723,1075,434.1301278
1076,431.3019657,1076,434.1901492
1077,431.360788,1077,434.2501027
1078,431.4196941,1078,434.3099886
1079,431.4780302,1079,434.3698068
1080,431.5363836,1080,434.4295574
1081,431.5945832,1081,434.489234
1082,431.652721,1082,434.5488607
1083,431.7107877,1083,434.6084105
1084,431.7689549,1084,434.6678923
1085,431.8272121,1085,434.7273071
1086,431.8857189,1086,434.786655
1087,431.9435774,1087,434.8459361
1088,432.0014777,1088,434.9051504
1089,432.0593395,1089,434.9642915
1090,432.1172307,1090,435.0233833
1091,432.1747393,1091,435.082399
1092,432.2323977,1092,435.1413473
1093,432.289973,1093,435.2002293
1094,432.3478329,1094,435.2590452
1095,432.4051945,1095,435.3177949
1096,432.4626486,1096,435.3764785
1097,432.5200998,1097,435.4350896
1098,432.5777052,1098,435.493652
1099,432.6350147,1099,435.5521389
1100,432.6923321,1100,435.6105592
1101,432.7496783,1101,435.6689076
1102,432.8070048,1102,435.7272076
1103,432.864083,1103,435.7854326
1104,432.9212665,1104,435.8435914
1105,432.9780677,1105,435.9016848
1106,433.0349733,1106,435.9597132
1107,433.0915684,1107,436.0176763
1108,433.1485733,1108,436.0755744
1109,433.2053285,1109,436.1334011
1110,433.2619963,1110,436.1911799
1111,433.3180382,1111,436.2488844
1112,433.3741688,1112,436.3065235
1113,433.4303676,1113,436.364098
1114,433.4865978,1114,436.4216081
1115,433.5425846,1115,436.4790538
1116,433.5986767,1116,436.5364289
1117,433.654673,1117,436.5937565
1118,433.7107658,1118,436.6510106
1119,433.7664516,1119,436.7081996
1120,433.8222671,1120,436.7653248
1121,433.8781465,1121,436.822386
1122,433.9341693,1122,436.8793833
1123,433.9897304,1123,436.9363167
1124,434.0453989,1124,436.9931863
1125,434.1009187,1125,437.0499921
1126,434.1563094,1126,437.1067343
1127,434.2113021,1127,437.1634128
1128,434.266563,1128,437.2200278
1129,434.321768,1129,437.2765794
1130,434.3771702,1130,437.3330676
1131,434.4323305,1131,437.3894924
1132,434.4874767,1132,437.445854
1133,434.5424022,1133,437.5021525
1134,434.5974211,1134,437.5583879
1135,434.6519871,1135,437.6145602
1136,434.7067279,1136,437.6706695
1137,434.7614552,1137,437.726716
1138,434.8160837,1138,437.7826996
1139,434.8702561,1139,437.8386205
1140,434.9245827,1140,437.8944786
1141,434.9786533,1141,437.9502742
1142,435.0324656,1142,438.0060071
1143,435.0864404,1143,438.0616775
1144,435.1404933,1144,438.1172855
1145,435.1944466,1145,438.172831
1146,435.2484611,1146,438.2283142
1147,435.3022774,1147,438.283735
1148,435.3562275,1148,438.3390936
1149,435.4102506,1149,438.39439
1150,435.4645668,1150,438.4496242
1151,435.5185162,1151,438.5047963
1152,435.5725285,1152,438.5599063
1153,435.6260772,1153,438.6149542
1154,435.679677,1154,438.6699402
1155,435.7332764,1155,438.7248643
1156,435.7869624,1156,438.7797265
1157,435.8406572,1157,438.834527
1158,435.8944046,1158,438.8892657
1159,435.9477709,1159,438.9439428
1160,436.0013101,1160,438.9985583
1161,436.0545283,1161,439.0531124
1162,436.1078458,1162,439.1076051
1163,436.1611054,1163,439.1620365
1164,436.2142341,1164,439.2164067
1165,436.267261,1165,439.2707157
1166,436.3202462,1166,439.3249638
1167,436.3730881,1167,439.3791509
1168,436.4260392,1168,439.4332771
1169,436.4790841,1169,439.4873426
1170,436.5323238,1170,439.5413474
1171,436.5853168,1171,439.5952916
1172,436.6384988,1172,439.6491753
1173,436.6910746,1173,439.7029985
1174,436.7435136,1174,439.7567613
1175,436.7958617,1175,439.8104639
1176,436.8485455,1176,439.8641064
1177,436.9008302,1177,439.9176887
1178,436.9533612,1178,439.971211
1179,437.0056389,1179,440.0246733
1180,437.0578848,1180,440.0780759
1181,437.1102003,1181,440.1314187
1182,437.1624867,1182,440.1847018
1183,437.2144077,1183,440.2379254
1184,437.2665429,1184,440.2910895
1185,437.3187608,1185,440.3441941
1186,437.3706753,1186,440.3972395
1187,437.4224578,1187,440.4502256
1188,437.4745985,1188,440.5031526
1189,437.5263101,1189,440.5560205
1190,437.5780646,1190,440.6088294
1191,437.629652,1191,440.6615793
1192,437.6812176,1192,440.7142705
1193,437.7327532,1193,440.7669029
1194,437.7841146,1194,440.8194766
1195,437.8352231,1195,440.8719918
1196,437.8863882,1196,440.9244484
1197,437.9373934,1197,440.9768466
1198,437.9882232,1198,441.0291864
1199,438.0389375,1199,441.0814678
1200,438.0899499,1200,441.1336911
1201,438.1405577,1201,441.1858561
1202,438.1912128,1202,441.237963
1203,438.241997,1203,441.2900118
1204,438.2926716,1204,441.3420026
1205,438.343448,1205,441.3939354
1206,438.3943799,1206,441.4458103
1207,438.4450274,1207,441.4976273
1208,438.4959854,1208,441.5493864
1209,438.5466445,1209,441.6010877
1210,438.5971251,1210,441.6527313
1211,438.6475341,1211,441.7043171
1212,438.6979791,1212,441.7558453
1213,438.7480282,1213,441.8073159
1214,438.7984222,1214,441.858729
1215,438.8486742,1215,441.9100845
1216,438.8987842,1216,441.9613827
1217,438.9489549,1217,442.0126236
1218,438.9991801,1218,442.0638071
1219,439.049061,1219,442.1149335
1220,439.0989828,1220,442.1660027
1221,439.1489924,1221,442.2170148
1222,439.1988203,1222,442.26797
1223,439.2485499,1223,442.3188682
1224,439.2982717,1224,442.3697096
1225,439.347757,1225,442.4204942
1226,439.3974475,1226,442.471222
1227,439.447156,1227,442.5218932
1228,439.4964388,1228,442.5725079
1229,439.5456957,1229,442.623066
1230,439.5950662,1230,442.6735677
1231,439.644431,1231,442.7240131
1232,439.6937659,1232,442.7744021
1233,439.7431946,1233,442.824735
1234,439.792504,1234,442.8750116
1235,439.8416914,1235,442.9252322
1236,439.8910469,1236,442.9753968
1237,439.9402209,1237,443.0255054
1238,439.9890948,1238,443.0755581
1239,440.0381453,1239,443.125555
1240,440.0871922,1240,443.1754961
1241,440.135901,1241,443.2253816
1242,440.1848113,1242,443.2752115
1243,440.2337455,1243,443.3249858
1244,440.282426,1244,443.3747047
1245,440.3311027,1245,443.4243681
1246,440.379608,1246,443.4739763
1247,440.4279126,1247,443.5235293
1248,440.4763634,1248,443.573027
1249,440.5249624,1249,443.6224698
1250,440.5733047,1250,443.6718575
1251,440.621654,1251,443.7211902
1252,440.6699622,1252,443.7704682
1253,440.7181492,1253,443.8196913
1254,440.7660769,1254,443.8688597
1255,440.8142025,1255,443.9179735
1256,440.8619717,1256,443.9670327
1257,440.9099825,1257,444.0160374
1258,440.95795,1258,444.0649877
1259,441.0061382,1259,444.1138836
1260,441.0541583,1260,444.1627252
1261,441.1019558,1261,444.2115126
1262,441.1497953,1262,444.2602458
1263,441.197881,1263,444.3089248
1264,441.2457379,1264,444.3575499
1265,441.2935605,1265,444.4061209
1266,441.3410311,1266,444.4546381
1267,441.388492,1267,444.5031014
1268,441.4357139,1268,444.5515109
1269,441.4828725,1269,444.5998667
1270,441.5298749,1270,444.648169
1271,441.576833,1271,444.6964177
1272,441.6237231,1272,444.7446129
1273,441.6704763,1273,444.7927547
1274,441.717067,1274,444.8408432
1275,441.763585,1275,444.8888784
1276,441.8103415,1276,444.9368604
1277,441.8568513,1277,444.9847892
1278,441.9034284,1278,445.0326649
1279,441.9499264,1279,445.0804876
1280,441.9963814,1280,445.1282572
1281,442.0429222,1281,445.1759737
1282,442.0891435,1282,445.2236373
1283,442.1355099,1283,445.271248
1284,442.182015,1284,445.3188057
1285,442.2283765,1285,445.3663105
1286,442.2745266,1286,445.4137624
1287,442.3206948,1287,445.4611615
1288,442.3670206,1288,445.5085078
1289,442.413102,1289,445.5558013
1290,442.4593646,1290,445.6030421
1291,442.5054427,1291,445.6502302
1292,442.5514589,1292,445.6973657
1293,442.5975038,1293,445.7444485
1294,442.6436096,1294,445.7914789
1295,442.6896701,1295,445.8384567
1296,442.7357979,1296,445.8853821
1297,442.7818073,1297,445.9322552
1298,442.8277251,1298,445.9790759
1299,442.8734779,1299,446.0258445
1300,442.9194451,1300,446.0725609
1301,442.9652721,1301,446.1192252
1302,443.0111713,1302,446.1658375
1303,443.0566767,1303,446.2123978
1304,443.1022924,1304,446.2589063
1305,443.1478055,1305,446.3053631
1306,443.1933893,1306,446.3517682
1307,443.238637,1307,446.3981217
1308,443.2840928,1308,446.4444236
1309,443.329322,1309,446.4906742
1310,443.3747579,1310,446.5368734
1311,443.419933,1311,446.5830213
1312,443.4651331,1312,446.629118
1313,443.5100966,1313,446.6751637
1314,443.5554161,1314,446.7211583
1315,443.6003118,1315,446.7671019
1316,443.645303,1316,446.8129947
1317,443.690164,1317,446.8588367
1318,443.7351173,1318,446.9046279
1319,443.7797949,1319,446.9503685
1320,443.8247843,1320,446.9960585
1321,443.8694752,1321,447.041698
1322,443.9142309,1322,447.087287
1323,443.9588041,1323,447.1328257
1324,444.0034933,1324,447.178314
1325,444.0478424,1325,447.2237521
1326,444.092396,1326,447.2691401
1327,444.1367022,1327,447.3144779
1328,444.1812562,1328,447.3597657
1329,444.22538,1329,447.4050035
1330,444.2697624,1330,447.4501914
1331,444.3138365,1331,447.4953295
1332,444.358389,1332,447.5404178
1333,444.4024573,1333,447.5854563
1334,444.4467456,1334,447.6304452
1335,444.4908143,1335,447.6753845
1336,444.5348499,1336,447.7202743
1337,444.578621,1337,447.7651146
1338,444.6227085,1338,447.8099055
1339,444.666476,1339,447.8546471
1340,444.7104256,1340,447.8993393
1341,444.754132,1341,447.9439824
1342,444.7981608,1342,447.9885762
1343,444.8416983,1343,448.033121
1344,444.8854528,1344,448.0776168
1345,444.9290346,1345,448.1220636
1346,444.9725598,1346,448.1664615
1347,445.0158939,1347,448.2108105
1348,445.0593535,1348,448.2551108
1349,445.1025989,1349,448.2993623
1350,445.1458843,1350,448.3435652
1351,445.1889198,1351,448.3877195
1352,445.2321155,1352,448.4318252
1353,445.2754153,1353,448.4758825
1354,445.3186765,1354,448.5198913
1355,445.3615377,1355,448.5638518
1356,445.4044903,1356,448.6077639
1357,445.4473189,1357,448.6516278
1358,445.4901438,1358,448.6954435
1359,445.5330293,1359,448.7392111
1360,445.5759794,1360,448.7829305
1361,445.6188654,1361,448.8266019
1362,445.6618356,1362,448.8702254
1363,445.7042286,1363,448.9138009
1364,445.746813,1364,448.9573285
1365,445.7893436,1365,449.0008082
1366,445.8320014,1366,449.0442402
1367,445.8742876,1367,449.0876245
1368,445.9168706,1368,449.1309603
1369,445.9590035,1369,449.17425
1370,446.0013539,1370,449.2174916
1371,446.0433639,1371,449.2606854
1372,446.0857165,1372,449.3038317
1373,446.1278475,1373,449.3469306
1374,446.1701155,1374,449.3899821
1375,446.2120455,1375,449.4329863
1376,446.2540842,1376,449.4759432
1377,446.2959415,1377,449.5188528
1378,446.3378031,1378,449.5617153
1379,446.3795299,1379,449.6045306
1380,446.4216154,1380,449.6472988
1381,446.4635827,1381,449.6900199
1382,446.5055764,1382,449.732694
1383,446.5471211,1383,449.7753212
1384,446.5889637,1384,449.8179015
1385,446.6306704,1385,449.8604349
1386,446.672772,1386,449.9029215
1387,446.7143425,1387,449.9453614
1388,446.7552678,1388,449.9877545
1389,446.7967296,1389,450.030101
1390,446.8376456,1390,450.072401
1391,446.8791749,1391,450.1146544
1392,446.9201459,1392,450.1568613
1393,446.9606952,1393,450.1990218
1394,447.0022079,1394,450.241136
1395,447.0429271,1395,450.2832039
1396,447.083747,1396,450.3252255
1397,447.12447,1397,450.3672008
1398,447.1661278,1398,450.40913
